message,author,timestamp,category,sentiment,keyword_mentioned,message_length
"I just shared a trick! It was exciting.","Charlie","2025-02-14 15:15:51","other",0.66,"other",39
"I just tried a trick! It was funny.","Eve","2025-02-14 15:15:56","other",0.67,"other",35
"I just loved an app! It was funny.","Alice","2025-02-14 15:16:01","other",0.16,"other",34
"I just found a movie! It was amazing.","Charlie","2025-02-14 15:16:06","entertainment",0.56,"movie",37
"I just saw JavaScript! It was exciting.","Eve","2025-02-14 15:16:11","tech",0.28,"JavaScript",39
"I just loved a story! It was amazing.","Bob","2025-02-14 15:16:16","other",0.83,"other",37
"I just loved JavaScript! It was amazing.","Alice","2025-02-14 15:16:21","tech",0.24,"JavaScript",40
"I just tried a story! It was weird.","Alice","2025-02-14 15:16:26","other",0.63,"other",35
"I just shared an app! It was weird.","Alice","2025-02-14 15:16:31","other",0.57,"other",35
"I just loved Python! It was amazing.","Eve","2025-02-14 15:16:36","tech",0.26,"Python",36
"I just shared a movie! It was funny.","Eve","2025-02-14 15:16:41","entertainment",0.21,"movie",36
"I just saw travel! It was weird.","Eve","2025-02-14 15:16:46","travel",0.21,"travel",32
"I just loved a meme! It was weird.","Bob","2025-02-14 15:16:51","humor",0.6,"meme",34
"I just loved game! It was boring.","Charlie","2025-02-14 15:16:56","gaming",0.28,"game",33
"I just found a meme! It was funny.","Bob","2025-02-14 15:17:01","humor",0.23,"meme",34
"I just found JavaScript! It was boring.","Bob","2025-02-14 15:17:06","tech",0.04,"JavaScript",39
"I just loved Python! It was exciting.","Alice","2025-02-14 15:17:11","tech",0.83,"Python",37
"I just tried game! It was exciting.","Eve","2025-02-14 15:17:16","gaming",0.91,"game",35
"I just found a movie! It was amazing.","Charlie","2025-02-14 15:17:21","entertainment",0.31,"movie",37
"I just loved recipe! It was boring.","Charlie","2025-02-14 15:17:26","food",0.97,"recipe",35
"I just shared Python! It was weird.","Alice","2025-02-14 15:17:31","tech",0.13,"Python",35
"I just loved a movie! It was weird.","Charlie","2025-02-14 15:17:36","entertainment",0.46,"movie",35
"I just tried a meme! It was weird.","Alice","2025-02-14 15:17:41","humor",0.82,"meme",34
"I just shared an app! It was funny.","Alice","2025-02-14 15:17:46","other",0.18,"other",35
"I just loved JavaScript! It was funny.","Charlie","2025-02-14 15:17:51","tech",0.68,"JavaScript",38
"I just shared an app! It was funny.","Bob","2025-02-14 15:17:56","other",0.45,"other",35
"I just loved a trick! It was weird.","Charlie","2025-02-14 15:18:01","other",0.55,"other",35
"I just saw JavaScript! It was exciting.","Charlie","2025-02-14 15:18:06","tech",0.65,"JavaScript",39
"I just found a movie! It was amazing.","Eve","2025-02-14 15:18:11","entertainment",0.8,"movie",37
"I just tried a movie! It was boring.","Alice","2025-02-14 15:18:16","entertainment",0.43,"movie",36
"I just tried a story! It was amazing.","Bob","2025-02-14 15:18:21","other",0.81,"other",37
"I just loved recipe! It was weird.","Eve","2025-02-14 15:18:26","food",0.55,"recipe",34
"I just tried a movie! It was amazing.","Charlie","2025-02-14 15:18:31","entertainment",0.61,"movie",37
"I just tried a story! It was amazing.","Eve","2025-02-14 15:18:41","other",0.31,"other",37
"I just tried an app! It was exciting.","Alice","2025-02-14 15:18:46","other",0.21,"other",37
"I just saw a meme! It was amazing.","Bob","2025-02-14 15:18:51","humor",0.06,"meme",34
"I just shared JavaScript! It was boring.","Charlie","2025-02-14 15:18:56","tech",0.25,"JavaScript",40
"I just tried game! It was exciting.","Charlie","2025-02-14 15:19:01","gaming",0.38,"game",35
"I just tried a story! It was boring.","Eve","2025-02-14 15:19:06","other",0.53,"other",36
"I just tried a movie! It was amazing.","Alice","2025-02-14 15:19:11","entertainment",0.6,"movie",37
"I just found a meme! It was exciting.","Bob","2025-02-14 15:19:16","humor",0.3,"meme",37
"I just tried an app! It was funny.","Alice","2025-02-14 15:19:21","other",0.4,"other",34
"I just saw a movie! It was amazing.","Bob","2025-02-14 15:19:26","entertainment",0.4,"movie",35
"I just shared a story! It was weird.","Charlie","2025-02-14 15:19:31","other",0.62,"other",36
"I just shared JavaScript! It was weird.","Charlie","2025-02-14 15:19:36","tech",0.62,"JavaScript",39
"I just found recipe! It was amazing.","Bob","2025-02-14 15:19:41","food",0.11,"recipe",36
"I just found travel! It was weird.","Alice","2025-02-14 15:19:46","travel",0.02,"travel",34
"I just loved a trick! It was exciting.","Eve","2025-02-14 15:19:51","other",0.04,"other",38
"I just shared a meme! It was weird.","Charlie","2025-02-14 15:19:56","humor",0.65,"meme",35
"I just found JavaScript! It was boring.","Charlie","2025-02-14 15:20:01","tech",0.65,"JavaScript",39
"I just tried a meme! It was weird.","Eve","2025-02-14 15:20:06","humor",0.42,"meme",34
"I just found game! It was amazing.","Charlie","2025-02-14 15:20:11","gaming",0.93,"game",34
"I just shared travel! It was boring.","Alice","2025-02-14 15:20:16","travel",0.98,"travel",36
"I just found a meme! It was funny.","Charlie","2025-02-14 15:20:21","humor",0.35,"meme",34
"I just loved a meme! It was amazing.","Alice","2025-02-14 15:20:26","humor",0.78,"meme",36
"I just shared a movie! It was exciting.","Charlie","2025-02-14 15:20:31","entertainment",0.37,"movie",39
"I just loved game! It was boring.","Eve","2025-02-14 15:20:36","gaming",0.2,"game",33
"I just shared game! It was exciting.","Bob","2025-02-14 15:20:41","gaming",0.32,"game",36
"I just shared a meme! It was amazing.","Bob","2025-02-14 15:20:46","humor",0.63,"meme",37
"I just tried travel! It was boring.","Eve","2025-02-14 15:20:51","travel",0.99,"travel",35
"I just shared a movie! It was weird.","Bob","2025-02-14 15:20:56","entertainment",0.21,"movie",36
"I just shared JavaScript! It was amazing.","Bob","2025-02-14 15:21:06","tech",1.0,"JavaScript",41
"I just saw a meme! It was boring.","Charlie","2025-02-14 15:21:11","humor",0.89,"meme",33
"I just saw recipe! It was funny.","Bob","2025-02-14 15:21:16","food",0.8,"recipe",32
"I just loved game! It was amazing.","Charlie","2025-02-14 15:21:21","gaming",0.86,"game",34
"I just loved a story! It was funny.","Bob","2025-02-14 15:21:26","other",0.5,"other",35
"I just loved Python! It was exciting.","Alice","2025-02-14 15:21:31","tech",0.52,"Python",37
"I just loved JavaScript! It was funny.","Alice","2025-02-14 15:21:36","tech",0.77,"JavaScript",38
"I just tried a meme! It was weird.","Alice","2025-02-14 15:21:41","humor",0.13,"meme",34
"I just saw JavaScript! It was weird.","Eve","2025-02-14 15:21:46","tech",0.94,"JavaScript",36
"I just saw travel! It was amazing.","Bob","2025-02-14 15:21:51","travel",0.65,"travel",34
"I just found a story! It was exciting.","Eve","2025-02-14 15:21:56","other",0.09,"other",38
"I just found JavaScript! It was amazing.","Eve","2025-02-14 15:22:01","tech",0.75,"JavaScript",40
"I just saw travel! It was weird.","Charlie","2025-02-14 15:22:06","travel",0.17,"travel",32
"I just found a story! It was exciting.","Eve","2025-02-14 15:22:11","other",0.76,"other",38
"I just loved recipe! It was amazing.","Eve","2025-02-14 15:22:16","food",0.26,"recipe",36
"I just loved a trick! It was amazing.","Bob","2025-02-14 15:22:21","other",0.05,"other",37
"I just loved recipe! It was boring.","Alice","2025-02-14 15:22:26","food",0.26,"recipe",35
"I just tried recipe! It was amazing.","Alice","2025-02-14 15:22:31","food",0.53,"recipe",36
"I just shared a meme! It was boring.","Alice","2025-02-14 15:22:36","humor",0.11,"meme",36
"I just tried an app! It was exciting.","Eve","2025-02-14 15:22:41","other",0.11,"other",37
"I just shared a movie! It was amazing.","Bob","2025-02-14 15:22:46","entertainment",0.78,"movie",38
"I just loved a meme! It was exciting.","Eve","2025-02-14 15:22:51","humor",0.14,"meme",37
"I just tried Python! It was exciting.","Alice","2025-02-14 15:22:56","tech",0.52,"Python",37
"I just found a movie! It was funny.","Alice","2025-02-14 15:23:01","entertainment",0.17,"movie",35
"I just loved travel! It was amazing.","Eve","2025-02-14 15:23:07","travel",0.55,"travel",36
"I just saw game! It was weird.","Eve","2025-02-14 15:23:12","gaming",0.01,"game",30
"I just shared recipe! It was exciting.","Bob","2025-02-14 15:23:17","food",0.7,"recipe",38
"I just shared Python! It was exciting.","Bob","2025-02-14 15:23:22","tech",0.27,"Python",38
"I just saw JavaScript! It was weird.","Charlie","2025-02-14 15:23:27","tech",0.75,"JavaScript",36
"I just saw Python! It was funny.","Alice","2025-02-14 15:23:32","tech",0.69,"Python",32
"I just loved a story! It was exciting.","Eve","2025-02-14 15:23:37","other",0.64,"other",38
"I just loved recipe! It was boring.","Alice","2025-02-14 15:23:42","food",0.56,"recipe",35
"I just found a story! It was amazing.","Eve","2025-02-14 15:23:47","other",0.01,"other",37
"I just saw a story! It was exciting.","Charlie","2025-02-14 15:23:52","other",0.06,"other",36
"I just saw travel! It was funny.","Eve","2025-02-14 15:23:57","travel",0.29,"travel",32
"I just saw recipe! It was funny.","Eve","2025-02-14 15:24:02","food",0.56,"recipe",32
"I just found travel! It was funny.","Eve","2025-02-14 15:24:07","travel",0.34,"travel",34
"I just tried game! It was exciting.","Bob","2025-02-14 15:24:12","gaming",0.2,"game",35
"I just tried a story! It was amazing.","Charlie","2025-02-14 15:24:17","other",0.95,"other",37
"I just loved Python! It was weird.","Charlie","2025-02-14 15:24:22","tech",0.23,"Python",34
"I just tried a meme! It was funny.","Bob","2025-02-14 15:24:27","humor",0.19,"meme",34
"I just found game! It was funny.","Alice","2025-02-14 15:24:32","gaming",0.89,"game",32
"I just found game! It was boring.","Eve","2025-02-14 15:24:37","gaming",0.89,"game",33
"I just saw Python! It was amazing.","Alice","2025-02-14 15:24:42","tech",0.6,"Python",34
"I just shared game! It was exciting.","Bob","2025-02-14 15:24:47","gaming",0.43,"game",36
"I just tried a meme! It was exciting.","Alice","2025-02-14 15:24:52","humor",0.81,"meme",37
"I just tried JavaScript! It was funny.","Charlie","2025-02-14 15:24:57","tech",0.72,"JavaScript",38
"I just found a movie! It was weird.","Bob","2025-02-14 15:25:02","entertainment",0.2,"movie",35
"I just tried JavaScript! It was weird.","Alice","2025-02-14 15:25:07","tech",0.86,"JavaScript",38
"I just found a trick! It was amazing.","Eve","2025-02-14 15:25:12","other",0.16,"other",37
"I just shared game! It was boring.","Charlie","2025-02-14 15:25:17","gaming",0.39,"game",34
"I just found JavaScript! It was boring.","Bob","2025-02-14 15:25:22","tech",0.2,"JavaScript",39
"I just saw travel! It was exciting.","Charlie","2025-02-14 15:25:32","travel",0.36,"travel",35
"I just shared a story! It was exciting.","Bob","2025-02-14 15:25:37","other",0.57,"other",39
"I just tried a movie! It was amazing.","Eve","2025-02-14 15:25:42","entertainment",0.45,"movie",37
"I just saw a meme! It was amazing.","Bob","2025-02-14 15:25:47","humor",0.99,"meme",34
"I just saw a trick! It was weird.","Charlie","2025-02-14 15:25:52","other",0.69,"other",33
"I just tried an app! It was boring.","Bob","2025-02-14 15:25:57","other",0.41,"other",35
"I just loved a movie! It was weird.","Alice","2025-02-14 15:26:02","entertainment",0.44,"movie",35
"I just saw game! It was exciting.","Bob","2025-02-14 15:26:07","gaming",0.88,"game",33
"I just saw a movie! It was weird.","Eve","2025-02-14 15:26:12","entertainment",0.23,"movie",33
"I just tried travel! It was amazing.","Bob","2025-02-14 15:26:17","travel",0.21,"travel",36
"I just found an app! It was funny.","Alice","2025-02-14 15:26:22","other",0.14,"other",34
"I just saw recipe! It was amazing.","Eve","2025-02-14 15:26:27","food",0.31,"recipe",34
"I just loved an app! It was funny.","Eve","2025-02-14 15:26:32","other",0.24,"other",34
"I just saw a meme! It was funny.","Eve","2025-02-14 15:26:37","humor",0.3,"meme",32
"I just tried Python! It was boring.","Alice","2025-02-14 15:26:42","tech",0.39,"Python",35
"I just found a movie! It was boring.","Eve","2025-02-14 15:26:47","entertainment",0.47,"movie",36
"I just found game! It was funny.","Eve","2025-02-14 15:26:52","gaming",0.48,"game",32
"I just tried a trick! It was amazing.","Alice","2025-02-14 15:26:57","other",0.16,"other",37
"I just saw a movie! It was exciting.","Bob","2025-02-14 15:27:02","entertainment",0.06,"movie",36
"I just loved Python! It was amazing.","Eve","2025-02-14 15:27:07","tech",0.61,"Python",36
"I just found a story! It was funny.","Eve","2025-02-14 15:27:12","other",0.33,"other",35
"I just shared an app! It was amazing.","Bob","2025-02-14 15:27:17","other",0.76,"other",37
"I just tried game! It was exciting.","Alice","2025-02-14 15:27:22","gaming",0.34,"game",35
"I just shared a meme! It was funny.","Alice","2025-02-14 15:27:27","humor",0.2,"meme",35
"I just found a meme! It was exciting.","Alice","2025-02-14 15:27:32","humor",0.41,"meme",37
"I just saw a meme! It was weird.","Charlie","2025-02-14 15:27:37","humor",0.09,"meme",32
"I just saw travel! It was weird.","Eve","2025-02-14 15:27:42","travel",0.84,"travel",32
"I just loved Python! It was weird.","Eve","2025-02-14 15:27:47","tech",0.76,"Python",34
"I just tried travel! It was funny.","Charlie","2025-02-14 15:27:52","travel",0.79,"travel",34
"I just tried a meme! It was funny.","Charlie","2025-02-14 15:27:57","humor",0.48,"meme",34
"I just loved recipe! It was funny.","Bob","2025-02-14 15:28:02","food",0.43,"recipe",34
"I just tried a trick! It was amazing.","Bob","2025-02-14 15:28:07","other",0.35,"other",37
"I just tried a movie! It was exciting.","Charlie","2025-02-14 15:28:12","entertainment",0.98,"movie",38
"I just saw a story! It was amazing.","Eve","2025-02-14 15:28:17","other",0.97,"other",35
"I just tried an app! It was boring.","Charlie","2025-02-14 15:28:22","other",0.67,"other",35
"I just loved a movie! It was funny.","Charlie","2025-02-14 15:28:27","entertainment",0.48,"movie",35
"I just loved an app! It was exciting.","Eve","2025-02-14 15:28:32","other",0.58,"other",37
"I just found a movie! It was boring.","Eve","2025-02-14 15:28:37","entertainment",0.95,"movie",36
"I just shared a story! It was weird.","Alice","2025-02-14 15:28:42","other",0.84,"other",36
"I just saw recipe! It was funny.","Eve","2025-02-14 15:28:47","food",0.02,"recipe",32
"I just found recipe! It was boring.","Eve","2025-02-14 15:28:52","food",0.74,"recipe",35
"I just tried Python! It was weird.","Bob","2025-02-14 15:28:57","tech",0.41,"Python",34
"I just shared travel! It was amazing.","Charlie","2025-02-14 15:29:02","travel",0.56,"travel",37
"I just loved an app! It was boring.","Charlie","2025-02-14 15:29:07","other",0.81,"other",35
"I just loved a story! It was boring.","Alice","2025-02-14 15:29:12","other",0.51,"other",36
"I just shared a story! It was funny.","Charlie","2025-02-14 15:29:17","other",0.75,"other",36
"I just saw an app! It was weird.","Bob","2025-02-14 15:29:22","other",0.3,"other",32
"I just shared a movie! It was exciting.","Charlie","2025-02-14 15:29:27","entertainment",0.25,"movie",39
"I just found an app! It was amazing.","Charlie","2025-02-14 15:29:32","other",0.74,"other",36
"I just found travel! It was weird.","Charlie","2025-02-14 15:29:37","travel",0.52,"travel",34
"I just saw travel! It was exciting.","Alice","2025-02-14 15:29:42","travel",0.03,"travel",35
"I just found a trick! It was exciting.","Bob","2025-02-14 15:29:47","other",0.73,"other",38
"I just tried a meme! It was amazing.","Alice","2025-02-14 15:29:52","humor",0.07,"meme",36
"I just tried a trick! It was boring.","Charlie","2025-02-14 15:29:57","other",0.58,"other",36
"I just saw game! It was exciting.","Eve","2025-02-14 15:30:02","gaming",0.99,"game",33
"I just shared Python! It was weird.","Charlie","2025-02-14 15:30:07","tech",0.78,"Python",35
"I just found a meme! It was exciting.","Alice","2025-02-14 15:30:12","humor",0.65,"meme",37
"I just loved an app! It was weird.","Eve","2025-02-14 15:30:17","other",0.6,"other",34
"I just loved recipe! It was boring.","Bob","2025-02-14 15:30:22","food",0.72,"recipe",35
"I just loved a movie! It was amazing.","Eve","2025-02-14 15:30:27","entertainment",0.73,"movie",37
